Salaries,Overtime,Other_Salaries,Total_Salary,Retirement,Health/Dental,Other_Benefits,Total_Benefits,Total_Compensation
114321.11,4553.3,5852.62,124727.03,21744.2,12679.01,2117.86,36541.07,161268.1
65002.2,43648.38,5489.6,114140.18,20933.56,13019.01,8278.12,42230.69,156370.87
123471.18,8960.58,13960.94,146392.7,23519.67,12918.24,2487.65,38925.56,185318.26
112889.8,24086.69,20626.04,157602.53,22375.03,15683.42,2574.25,40632.7,198235.23
82815.7,9213.46,994.89,93024.05,18607.35,12500.56,7258.89,38366.8,131390.85
64113.77,818.34,2378.55,67310.66,12176.2,13018.93,5530.38,30725.51,98036.17
62682.57,27.01,3446.99,66156.57,11665.19,10699.47,5070.28,27434.94,93591.51
123760.02,2826.79,8066.31,134653.12,22501.45,12801.79,336.49,35639.73,170292.85
67094.79,456.05,629.1,68179.94,12603.47,13075.04,5651.83,31330.34,99510.28
77175,1254.95,2377,80806.95,17382.23,13054.94,6459.37,36896.54,117703.49
39561,5409.57,2260.4,47230.97,8932.78,12902.57,4147.9,25983.25,73214.22
31206.8,12429.14,3751.61,47387.55,7312.23,3739.38,3797.4,14849.01,62236.56
63753.17,917.65,9145.71,73816.53,14948.46,11925.69,6048.98,32923.13,106739.66
67630.17,20505.4,1711.05,89846.62,16699.87,13575.16,6745.22,37020.25,126866.87
116584,14410.14,17751.17,148745.31,23856.37,12464.61,2378,38698.98,187444.29
63887.01,826.15,1368.91,66082.07,13459.92,12424.5,5442.55,31326.97,97409.04
112159.76,26260.82,10492.55,148913.13,23388.64,15052.76,2491.17,40932.57,189845.7
49405.9,2435.26,822.45,52663.61,10864.4,13018.93,4229.68,28113.01,80776.62
121381.04,7187.9,6521.54,135090.48,21998.32,13081.28,2269.85,37349.45,172439.93
52988.03,192.56,624,53804.59,9762.74,12801.79,4499.69,27064.22,80868.81
27582.12,1191.47,2731.01,31504.6,6440.05,8529.64,2559,17528.69,49033.29
25242.9,1869.36,258.73,27370.99,6944.94,6779.37,2097.8,15822.11,43193.1
144735.06,130.31,24876.02,169741.39,33415.62,12060.13,5586.46,51062.21,220803.6
49051.71,3444.77,2367.14,54863.62,14405.69,13397.69,4158.46,31961.84,86825.46
68629.88,26518.97,1548.62,96697.47,18944.11,13904.21,7523.92,40372.24,137069.71
66274.06,17014.65,1200,84488.71,14650.4,10544.37,6658.27,31853.04,116341.75
73198.58,1473.69,1537.91,76210.18,10722.51,7260.52,4525.67,22508.7,98718.88
73077.54,15375.06,230,88682.6,15629.17,12455.6,7249.88,35334.65,124017.25
91789.74,4937.55,13465.91,110193.2,19029.59,12424.5,1874.55,33328.64,143521.84
88515.7,5127.77,8484.35,102127.82,20926.27,13054.94,8361.33,42342.54,144470.36
69111.02,4274.65,2396.65,75782.32,19324.25,14001.7,5867.81,39193.76,114976.08
61137.61,1106.29,1116.79,63360.69,13272.59,12512.52,5214.58,30999.69,94360.38
30844.66,5036.42,3654.81,39535.89,5781.27,3345.05,660.83,9787.15,49323.04
63433.44,45.92,125,63604.36,13004.23,11946.64,4880.19,29831.06,93435.42
67448.99,17609.09,5205.92,90264,21580.98,13508.56,7061.36,42150.9,132414.9
61212.5,66.83,622.5,61901.83,11260.24,12771.01,5093.94,29125.19,91027.02
39356.48,762.75,461.85,40581.08,4236.62,12264.49,3284.32,19785.43,60366.51
66533.97,18655.23,5145.57,90334.77,20571.58,13506.48,6829.78,40907.84,131242.61
87567.99,8858.52,10101.33,106527.84,20514.09,12134.63,1719.59,34368.31,140896.15
111640.53,29786.25,17640.89,159067.67,25450.83,15101.34,2551.32,43103.49,202171.16
72402,2571.22,7585.4,82558.62,17830.9,11542.65,6396.28,35769.83,118328.45
99719.3,14145.07,6656.07,120520.44,23692.67,12500.55,9765.54,45958.76,166479.2
61067.51,8764.9,2187.6,72020.01,11120.34,12801.79,5867.29,29789.42,101809.43
37893.9,5631.4,1590.03,45115.33,8125.58,6088.48,3598.77,17812.83,62928.16
40798.61,6036.64,1683.2,48518.45,9900.31,12421.52,3915.88,26237.71,74756.16
45477.09,6356.49,2016.76,53850.34,10941.61,10829.64,4301.7,26072.95,79923.29
139914.91,24421.16,5772.63,170108.7,25109.78,12832.56,389.81,38332.15,208440.85
63435.5,6621.03,125,70181.53,12476.07,12918.24,5768.36,31162.67,101344.2
72407.22,3741.9,5926.39,82075.51,16832.8,12000.5,6624.36,35457.66,117533.17
68217.25,8.14,4953.94,73179.33,13842.34,6219.9,1271.56,21333.8,94513.13
57658.96,574.13,4248.54,62481.63,11004.59,10474.5,5176.74,26655.83,89137.46
117045.01,2669.59,7137.63,126852.23,23464.38,12918.24,1832.24,38214.86,165067.09
85069.11,3150.6,1050,89269.71,15568.05,9016.04,7106.56,31690.65,120960.36
89179.74,22162.16,14860.9,126202.8,20359.49,11826.04,9859.06,42044.59,168247.39
59427.57,10187.31,5302.2,74917.08,13333.72,11752.98,6114.78,31201.48,106118.56
64148,181.88,250,64579.88,14027.49,13054.94,5314.97,32397.4,96977.28
78621.9,227.77,7061.41,85911.08,18059.5,12512.55,6611.6,37183.65,123094.73
82975.81,261.64,5875.04,89112.49,18846.2,12548.45,7330.05,38724.7,127837.19
93486.1,11603.95,11061.03,116151.08,19433.28,12560.48,1966.26,33960.02,150111.1
65414.53,379.05,314.29,66107.87,14679.26,12500.56,5358.13,32537.95,98645.82
75027.11,34.91,125,75187.02,14742.79,12917.23,6121.82,33781.84,108968.86
119869.5,1709.78,18973.19,140552.47,26369.16,11049.35,3428.15,40846.66,181399.13
68837.56,5397.47,5813.51,80048.54,15781.59,12317.79,6452.57,34551.95,114600.49
137982.08,16339.76,8946.24,163268.08,28950.07,13054.94,2710.72,44715.73,207983.81
111732.61,1813.24,9502.23,123048.08,23471.88,13004.73,2045.16,38521.77,161569.85
112912.08,15650.97,6463.61,135026.66,23865.18,13135.79,2257.03,39258,174284.66
103174.22,98.84,22228.88,125501.94,26747.03,11056.35,9388.49,47191.87,172693.81
56155.35,341.66,278,56775.01,12658.02,8118.17,4420.6,25196.79,81971.8
63397.85,453,3551.02,67401.87,14050.85,6673.82,5346.33,26071,93472.87
86414.13,50877.76,10509.47,147801.36,17534.16,13000.23,9929.91,40464.3,188265.66
53191.81,600.62,2783.1,56575.53,9800.29,12851.02,4478.1,27129.41,83704.94
57174.14,17384.47,278.05,74836.66,16828.95,12108.9,5600.7,34538.55,109375.21
94396.85,7030.46,5616.42,107043.73,20737.81,13054.94,1697.31,35490.06,142533.79
84763.42,6179.3,692.71,91635.43,15775.03,13068.8,7520.66,36364.49,127999.92
55152.19,3029.57,10949.28,69131.04,10890.14,11604.11,5454.85,27949.1,97080.14
75705.87,20414.3,7799.46,103919.63,15004.6,15862.13,1681.54,32548.27,136467.9
67572.85,6262.62,707.61,74543.08,13879.32,13559.76,5658.98,33098.06,107641.14
43185.44,2070.33,5884.26,51140.03,10376.45,6954.95,4086.37,21417.77,72557.8
154070.15,3653.93,4318.43,162042.51,30964.36,7756.18,10494.38,49214.92,211257.43
61954.8,3769.49,503.72,66228.01,12932.64,11659.93,5479.28,30071.85,96299.86
98083.17,9728.04,11860.22,119671.43,20729.91,12846.48,9452.72,43029.11,162700.54
67883.94,6103.27,5723.22,79710.43,12950.36,12752.55,6388.91,32091.82,111802.25
58877.46,8561.87,8028.32,75467.65,12722.26,6166.46,1240.57,20129.29,95596.94
53852.64,290.99,1168.74,55312.37,11730.58,12512.55,4557.49,28800.62,84112.99
105868.4,54276.81,10239.83,170385.04,23870.76,15245.17,2724.98,41840.91,212225.95
107753.84,34160.58,12382.7,154297.12,23581.12,12513.75,2576.17,38671.04,192968.16
51800.67,4787.29,2198.98,58786.94,14689.66,12656.01,4525.75,31871.42,90658.36
86960.8,5419.21,3155.28,95535.29,16316.45,12641.7,7487.8,36445.95,131981.24
77948,215.55,830,78993.55,15497.98,12918.24,6529.1,34945.32,113938.87
72144,1302.6,1080,74526.6,14387.85,12918.24,6068.69,33374.78,107901.38
64909.1,3556.28,357.45,68822.83,14639.3,12404.77,5679.24,32723.31,101546.14
46957.1,3846.91,576.31,51380.32,11206.21,13654.85,3617.5,28478.56,79858.88
116956.73,38994.08,20410.78,176361.59,25206.77,15788.97,2995.65,43991.39,220352.98
52756.33,1558.18,1858.67,56173.18,11792.88,12969.04,4526.06,29287.98,85461.16
66290.39,26086.89,702.87,93080.15,17146.82,13821.08,7177.89,38145.79,131225.94
67277.25,23663.47,8909.68,99850.4,18098.16,13527.16,7826.64,39451.96,139302.36
139103.24,1202.37,13704.51,154010.12,27503.98,12424.5,2577.54,42506.02,196516.14
61735,91.91,612,62438.91,12849.93,12424.5,4937.44,30211.87,92650.78
71411.27,39078.32,8111.87,118601.46,21517.42,14467.72,9003.91,44989.05,163590.51
163187.7,9863.92,3111.99,176163.61,35859.15,12404.77,11357.48,59621.4,235785.01
73590.23,19714.04,9180.47,102484.74,13078.99,8086.95,1717.53,22883.47,125368.21
95389.76,24019.72,14375.7,133785.18,20975.66,12918.24,2150.62,36044.52,169829.7
41132,840.7,189.78,42162.48,10597.13,8575.71,3319.54,22492.38,64654.86
67066.31,12173.4,3483.63,82723.34,20621.89,14209.55,6477.58,41309.02,124032.36
106193.93,32820.22,2328.42,141342.57,23338.13,13054.94,9906.51,46299.58,187642.15
112661.67,437.82,16740.38,129839.87,24838.98,11481.82,1236.41,37557.21,167397.08
66111.3,11494.49,7351.64,84957.43,12883.66,12851.02,6998.74,32733.42,117690.85
62751,3370.99,6081,72202.99,13551.49,12412.56,5700.78,31664.83,103867.82
66678,43496.78,7052.12,117226.9,21169.24,13535.73,8551.69,43256.66,160483.56
57077.06,1330.38,1142.1,59549.54,12594.46,12451.09,4665.84,29711.39,89260.93
79596.57,8701.84,30899.02,119197.43,18233.29,12512.54,8916.38,39662.21,158859.64
148433.25,134.4,2118.12,150685.77,27249.68,10420.13,10735.2,48405.01,199090.78
56324.8,4249.22,630.58,61204.6,12524.49,13068.8,4703.16,30296.45,91501.05
47333.3,2507.07,1910.2,51750.57,11337.29,12419.01,4058.27,27814.57,79565.14
81255.61,1174.5,6037.38,88467.49,17325.89,12560.49,6902.23,36788.61,125256.1
81771.25,7599.6,3557.84,92928.69,15328.35,13031.4,1557.82,29917.57,122846.26
52121.4,5413.26,1553.41,59088.07,11821.86,11653.41,4863.59,28338.86,87426.93
30910.33,36.22,2967.88,33914.43,4452.58,9049.77,2635.53,16137.88,50052.31
179032.25,17185.5,11200.7,207418.45,33571.22,12801.79,3355.03,49728.04,257146.49
30669.08,5011.68,3828.88,39509.64,929.21,6876.78,3009.39,10815.38,50325.02
46317.8,23515.14,15446.87,85279.81,9926.91,6219.9,3728.52,19875.33,105155.14
65565.68,22826.04,2775.38,91167.1,19609.45,13309.94,7153.2,40072.59,131239.69
110477.42,14799.96,16596.35,141873.73,24416.9,12332.91,2358.01,39107.82,180981.55
82681.52,1256.89,4158.05,88096.46,16487.89,12918.25,7266,36672.14,124768.6
93272.5,17038.24,7947.69,118258.43,20114.18,12370.74,9715.45,42200.37,160458.8
139869.67,6157.26,16302.31,162329.24,30855.54,12452.65,394.26,43702.45,206031.69
59866.5,21.59,21.5,59909.59,10905.69,12801.79,5021.45,28728.93,88638.52
138850.36,23257.57,12172.18,174280.11,29135.11,13054.94,2746.81,44936.86,219216.97
84210.31,2708.44,3535.5,90454.25,15016.94,9108.96,1524.98,25650.88,116105.13
94191.03,17089.77,15174.39,126455.19,22938.41,13054.94,2158.97,38152.32,164607.51
74500.94,3296.76,648,78445.7,14743.61,12918.24,6346.48,34008.33,112454.03
73819.35,6301.94,8683.12,88804.41,16723.24,12291,1433.82,30448.06,119252.47
103588,6291.73,3364,113243.73,20362.76,12918.26,9087.79,42368.81,155612.54
71566.95,26707.17,5681.75,103955.87,13430.27,10711.93,8310.3,32452.5,136408.37
41783,11231.5,469.36,53483.86,12516.02,8328.13,4155.81,24999.96,78483.82
66491.47,12323.7,3681.94,82497.11,19209.47,13100.93,6438.31,38748.71,121245.82
16262.35,308.28,90.03,16660.66,3603.71,3041.33,816.11,7461.15,24121.81
34672.37,1755.87,1264.26,37692.5,10409.25,6881.93,2843.9,20135.08,57827.58
99933.98,6011.85,9148.14,115093.97,27466.84,12969.04,1922.45,42358.33,157452.3
72534.01,706.05,4655.72,77895.78,15901.49,11548.6,5924.73,33374.82,111270.6
62971.61,6584.49,3356.31,72912.41,12075.16,12619.87,2552.32,27247.35,100159.76
62124.84,2137.74,1430.37,65692.95,16265.84,12952.57,4993.56,34211.97,99904.92
94110.27,690.14,26739.27,121539.68,10133.44,10114.75,3181.08,23429.27,144968.95
83986.21,5596.41,16371.81,105954.43,17992.81,13068.8,8468.23,39529.84,145484.27
65913.13,18642.23,3631.29,88186.65,19956.24,13380.45,6901.42,40238.11,128424.76
80035.34,35546.74,5419.69,121001.77,16937.26,12424.5,2019.85,31381.61,152383.38
108947.21,16432.29,9960.69,135340.19,20423.04,12801.8,9732.92,42957.76,178297.95
160009.05,5406.46,15125.12,180540.63,35200.63,12452.66,2990.58,50643.87,231184.5
79849.13,16404.57,15963.52,112217.22,19040.74,12223.02,9154.47,40418.23,152635.45
123471.19,29492.3,11800.8,164764.29,23504.65,12918.24,2691.71,39114.6,203878.89
124016.4,605.63,18554.88,143176.91,26305.92,10981.35,4632.5,41919.77,185096.68
75550.3,54.2,960,76564.5,15742.03,12424.5,6346.4,34512.93,111077.43
75154.39,10136.02,14569.38,99859.79,15830.85,12659.68,8568.8,37059.33,136919.12
116956.71,50446.99,12152.73,179556.43,23454.33,15788.97,2943.18,42186.48,221742.91
49563.9,8510.58,4039.87,62114.35,10505.52,12851.03,5023.52,28380.07,90494.42
41866.11,4797.92,991.85,47655.88,11138.4,13038.25,3612.4,27789.05,75444.93
66095.47,759.9,2909.65,69765.02,12036,12847.95,5798.54,30682.49,100447.51
49891.4,674.23,1694.53,52260.16,10298.12,5262.46,4476.05,20036.63,72296.79
160885.36,6904.93,10518.04,178308.33,33513.82,12584.46,2865.95,48964.23,227272.56
104925.6,10145.11,1119.89,116190.6,22675.3,11207.39,1967,35849.69,152040.29
111826.57,8816.43,20954.93,141597.93,22345,15535.71,2393.3,40274.01,181871.94
62470.51,553.32,1340,64363.83,13561.8,12512.55,5295.08,31369.43,95733.26
64499.8,37364.47,3257.82,105122.09,12227.74,13068.81,8549.02,33845.57,138967.66
112703.76,2662.53,20837.33,136203.62,26459.49,15967.2,2264.72,44691.41,180895.03
22865.01,1804.19,157.51,24826.71,4077.3,2461.89,402.59,6941.78,31768.49
96254.04,1034.72,231.32,97520.08,17362.64,12424.42,7144.97,36932.03,134452.11
103493.59,5629.03,11536.59,120659.21,24064.06,12939.64,1833.8,38837.5,159496.71
86679,5977.03,5931.75,98587.78,19681.97,13054.94,7699.11,40436.02,139023.8
41389.35,10514.53,1154.21,53058.09,11867.45,8385.38,4087.36,24340.19,77398.28
61376.51,130.44,913.88,62420.83,13909.66,12500.56,5144.46,31554.68,93975.51
13139.21,1841.29,300,15280.5,2705.12,3065.27,1234.1,7004.49,22284.99
132267.09,52085.33,22534.52,206886.94,27322.55,15862.15,3537.74,46722.44,253609.38
98345.48,4787.9,14772.66,117906.04,21317.73,12272.85,8628.54,42219.12,160125.16
70935.65,11589.28,3474.68,85999.61,17921.96,14235.71,6685.89,38843.56,124843.17
54418.85,9298.32,1035.67,64752.84,13911.27,13479.78,4990.36,32381.41,97134.25
84644.01,1001.57,3905.9,89551.48,17720.05,12424.5,7016.48,37161.03,126712.51
68822.05,274.62,3620.15,72716.82,12646.14,12801.79,5968.35,31416.28,104133.1
123835.31,110.14,22340.99,146286.44,13721.4,12279.04,10744.07,36744.51,183030.95
123613.03,131.88,11329.39,135074.3,24036.17,11538.23,2552.32,38126.72,173201.02
112246.5,5415.51,11017.62,128679.63,22286.29,12512.55,2082.05,36880.89,165560.52
47486.43,4513.91,1974.45,53974.79,10877.03,9988.91,4384.99,25250.93,79225.72
61142.1,427.87,2933.64,64503.61,13660.94,12512.53,5083.67,31257.14,95760.75
80915.21,117.83,621.4,81654.44,18288.72,12500.56,7331.24,38120.52,119774.96
138579.07,43007.45,21533.52,203120.04,28326.61,12518.54,3355.2,44200.35,247320.39
24202.25,403.44,3049.31,27655,5810.04,3479.39,2251.32,11540.75,39195.75
74994.33,1667.1,2230,78891.43,15180.4,12918.91,6006.84,34106.15,112997.58
93124.82,3045.36,8298.92,104469.1,18852.71,12512.55,1667.87,33033.13,137502.23
35771.23,188.24,885.8,36845.27,6388.13,5409.38,613.41,12410.92,49256.19
69902,2905.8,1060,73867.8,14624.99,12424.5,6111.29,33160.78,107028.58
78607,4382.86,1222.5,84212.36,17315.56,13054.94,6579.7,36950.2,121162.56
115893.48,34642.16,19853.61,170389.25,24808.77,15645.43,2877.13,43331.33,213720.58
52327.2,686.53,6809.7,59823.43,13030.13,7854.75,4756.34,25641.22,85464.65
67196.54,38012.79,8089.95,113299.28,22004.31,14240.17,8800.63,45045.11,158344.39
138551.45,4760.54,12433.49,155745.48,25855.68,12588.52,10426.99,48871.19,204616.67
53917.7,2870.8,4643.45,61431.95,13436.72,12376.71,4869.17,30682.6,92114.55
106305.48,3252.1,13729.08,123286.66,28232.07,12444.46,2042.51,42719.04,166005.7
55709.06,2462.13,6469.2,64640.39,15941.21,12524.51,5083.33,33549.05,98189.44
41213.51,4892.39,744.23,46850.13,9890.64,11925.09,3514.43,25330.16,72180.29
61092.87,99.57,6.64,61199.08,13704.67,12500.56,4955.39,31160.62,92359.7
19697.23,2871.96,624.45,23193.64,5650.9,6231.78,1634.56,13517.24,36710.88
79283.5,8827.07,7772.74,95883.31,16223.98,12918.25,7861.55,37003.78,132887.09
149531.78,6168.19,9663.49,165363.46,32207.87,15245.17,2752.63,50205.67,215569.13
52214.76,15818.95,7860.48,75894.19,14657.28,11808.95,6039.4,32505.63,108399.82
65473.5,15689.85,1007.02,82170.37,12336.81,13068.8,6727.71,32133.32,114303.69
73584.97,14262.09,11084.15,98931.21,15695.06,12915.26,8065.78,36676.1,135607.31
129998.53,58153.98,16318.81,204471.32,29666.8,15197.23,3333.68,48197.71,252669.03
65917.01,3602.2,3086.57,72605.78,19803.72,13381.22,5685.02,38869.96,111475.74
59831.72,16171.69,2062.82,78066.23,15835.96,12474.48,6138.78,34449.22,112515.45
67346.4,35086.17,8797.73,111230.3,22263.79,14270.11,8630.86,45164.76,156395.06
63575.01,5354.12,758.12,69687.25,13153.79,11946.64,5732.14,30832.57,100519.82
36122.44,6533.61,1130.83,43786.88,9570.03,7318.29,3393.24,20281.56,64068.44
22420,700.62,1677.96,24798.58,4587.75,2510.57,376.91,7475.23,32273.81
158367.03,1545.11,13884.86,173797,31259.77,12424.51,2962.6,46646.88,220443.88
34825,52.24,1767.7,36644.94,6696.42,5908.52,3098.15,15703.09,52348.03
30295.78,5823.22,2765.69,38884.69,8324.84,4010.05,667.41,13002.3,51886.99
150117.19,49438.95,9502.92,209059.06,28268.66,15683.42,3324.14,47276.22,256335.28
79222,2285.25,640,82147.25,14526.52,12801.78,6502.05,33830.35,115977.6
77847.81,82.83,1300,79230.64,13938.79,12918.24,1329.96,28186.99,107417.63
77795.42,880.2,4349.42,83025.04,17608.26,12500.56,6857.72,36966.54,119991.58
67966.76,10050.18,3237.17,81254.11,19500.96,13391.23,6303.74,39195.93,120450.04
68391,47.79,1662.7,70101.49,13550.11,12918.24,5685.22,32153.57,102255.06
116380.85,1525.68,23151.59,141058.12,24317.1,11586.6,9974.4,45878.1,186936.22
59548.49,2595.63,1435,63579.12,11349.07,13050.72,4949.26,29349.05,92928.17
71136.72,2473.79,6208.57,79819.08,18315.36,13074.17,1649.21,33038.74,112857.82
114431.12,9533.79,7725.07,131689.98,20412.31,12565.38,2133.74,35111.43,166801.41
68745.5,10220.94,747.89,79714.33,12932.7,13068.8,6188.11,32189.61,111903.94
85545.8,19714.77,1711.88,106972.45,15577.85,12801.79,8630.79,37010.43,143982.88
45314.19,1573.89,3345.6,50233.68,12187.44,10881.23,3835.28,26903.95,77137.63
66492.93,19988.82,1573.6,88055.35,17422.72,13863.3,6772.57,38058.59,126113.94
55426.3,24690.11,4778.89,84895.3,12991.73,13068.8,6515.1,32575.63,117470.93
81365.71,21049.32,5297.25,107712.28,18584.45,12452.66,8650.57,39687.68,147399.96
62722.5,6016.09,606.91,69345.5,14771.31,13576.53,5339.37,33687.21,103032.71
30368.63,941.93,1496.44,32807,1623.24,7739.54,2539.93,11902.71,44709.71
77702.11,111.69,20128.18,97941.98,17613.15,7707.23,2499.75,27820.13,125762.11
31815.74,1415.53,1794.79,35026.06,5675.73,3631.27,384.32,9691.32,44717.38
111151.44,5048.31,17954.34,134154.09,28103.71,15230.57,2229.41,45563.69,179717.78
54900.44,3436,613.11,58949.55,12126.36,12827.04,4617.79,29571.19,88520.74
83054,1134.46,8095.67,92284.13,17656.49,9038.04,1571.03,28265.56,120549.69
118265.53,50480.11,10745.17,179490.81,24200.44,12644.38,2888.68,39733.5,219224.31
81157.03,18019,21122.49,120298.52,20227.47,12424.5,9712.06,42364.03,162662.55
57738.75,8642.87,1994.25,68375.87,13797.08,13755.88,5266.18,32819.14,101195.01
97670.74,3293.38,9707.99,110672.11,26123.65,12412.56,1819.93,40356.14,151028.25
70728,85.84,8519.26,79333.1,17776.39,12500.56,6410.47,36687.42,116020.52
62337.3,28714.81,4884.31,95936.42,13773.92,12512.55,7758.65,34045.12,129981.54
66475.51,3164.37,2375.98,72015.86,19813.46,13467.75,5958.71,39239.92,111255.78
116584,2853.31,12743.99,132181.3,24487,13054.94,1381.84,38923.78,171105.08
82678.2,7952.45,12820.74,103451.39,18338.28,12918.25,7975.96,39232.49,142683.88
67541.92,5669.26,9339.67,82550.85,16096,12976.49,6499.87,35572.36,118123.21
49142.7,1987.71,602.4,51732.81,10938.94,12619.88,4037.87,27596.69,79329.5
94989.72,6274.68,14264.48,115528.88,13716.84,5999.31,5029,24745.15,140274.03
41021.56,7975.82,1416.45,50413.83,8794.24,9475.69,4023.16,22293.09,72706.92
118898.03,11342.97,7633.62,137874.62,21623.12,12801.79,341.98,34766.89,172641.51
80196.1,25974.25,3578.3,109748.65,18193.48,12500.58,8738.01,39432.07,149180.72
67876.62,8744.51,1968.48,78589.61,19126.32,13371.93,6173.87,38672.12,117261.73
130961,21300.24,15727.77,167989.01,29741.85,15245.17,2797.95,47784.97,215773.98
58616.72,11471.24,3864.24,73952.2,12340.88,11284.55,6052.82,29678.25,103630.45
116478.09,6353.04,4735.31,127566.44,22202.49,12918.24,2167.61,37288.34,164854.78
73957.01,9478.53,624,84059.54,15371.59,12424.5,6883.99,34680.08,118739.62
66315.31,2657.91,2118.56,71091.78,16923.43,13281.18,5442.1,35646.71,106738.49
